"RunFile_ID","Sample_ID","User_initials","Sample_Type","ShinyDate","Comment","Flag","region","Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","MA","MAp2SE","MAm2SE","RunSpeed","Raw88LowerThresh","Raw88UpperThresh","Smoother","Smooth_parameter","TrimLeft","TrimRight","Fluency","SpotSize","LaserEnergy","IntegrationTime","OutlierNum","CIoutliers","Length (um)"
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.085793,0.2515971,0.3506216,-0.003989682,0.01722182,-0.005163445,50.3,30,3.1,0.25638,0.3567,4e-04,0.02098,2e-04,0.11537,0.00679,0.05883,0.00013,-1.49623,0.00016,0.25622,0.08287,0.71876,0.70589,3.72579,0.70621,0.70633,0.7061,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",2.926111,0.2382911,0.3315274,-0.004004067,0.01635502,-0.004992766,50.5,32,2.9,0.24307,0.3376,0.00039,0.02012,0.00037,0.11514,0.00686,0.05959,0.00013,-1.58284,0.00016,0.24292,0.08284,0.71999,0.70612,3.53284,0.70621,0.70632,0.7061,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",2.8775,0.2340021,0.3259085,-0.003780778,0.01556269,-0.005315423,50.7,34,2.9,0.23878,0.33198,0.00061,0.01932,5e-05,0.11513,0.0067,0.05821,0.00021,-1.58572,0.00024,0.23854,0.08272,0.71926,0.70616,3.47344,0.70622,0.70633,0.70611,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",2.907032,0.2370594,0.3301485,-0.004022818,0.01592333,-0.005249877,50.9,36,2.9,0.24184,0.33622,0.00037,0.01969,0.00011,0.11542,0.00676,0.05855,0.00013,-1.47683,0.00015,0.24169,0.08297,0.71928,0.70635,3.51073,0.70624,0.70636,0.70612,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.119296,0.2547156,0.35521,-0.003967426,0.01754309,-0.005275746,51.1,38,3.1,0.2595,0.36129,0.00042,0.02131,9e-05,0.1156,0.00682,0.05897,0.00014,-1.40899,0.00017,0.25933,0.08297,0.71826,0.70639,3.76731,0.70626,0.70637,0.70616,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.214334,0.2626848,0.3655046,-0.003889249,0.01814013,-0.005140333,51.3,40,3.2,0.26747,0.37158,5e-04,0.0219,0.00022,0.11538,0.0068,0.05894,0.00016,-1.48993,2e-04,0.26727,0.08299,0.71981,0.70638,3.88118,0.70631,0.70638,0.70625,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.056736,0.2492156,0.3467252,-0.004027623,0.01684232,-0.005487518,51.5,42,3.1,0.254,0.3528,0.00036,0.0206,-0.00012,0.11519,0.00673,0.0584,0.00012,-1.56333,0.00015,0.25385,0.08288,0.71994,0.70633,3.69009,0.70635,0.7064,0.70629,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.002139,0.2443917,0.3405654,-0.003809839,0.01654831,-0.005119051,51.7,44,3,0.24917,0.34664,0.00058,0.02031,0.00025,0.11523,0.00675,0.05859,0.00019,-1.54711,0.00023,0.24894,0.08275,0.71882,0.70643,3.62413,0.70636,0.7064,0.70631,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",2.939985,0.2396306,0.3337034,-0.004019657,0.01625974,-0.005302665,51.9,46,2.9,0.24441,0.33978,0.00037,0.02002,6e-05,0.11533,0.0068,0.05893,0.00013,-1.50865,0.00015,0.24426,0.08291,0.71933,0.70635,3.55014,0.70634,0.70639,0.70628,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.28923,0.2690065,0.3748887,-0.003975052,0.01856399,-0.005211368,52.1,48,3.3,0.27379,0.38097,0.00042,0.02233,0.00015,0.11561,0.00678,0.0586,0.00013,-1.40501,0.00017,0.27362,0.08303,0.71867,0.70625,3.97224,0.7063,0.70638,0.70622,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.436476,0.2812159,0.3916673,-0.003719202,0.01955181,-0.005116085,52.3,50,3.4,0.286,0.39774,0.00067,0.02331,0.00025,0.11554,0.00677,0.05862,2e-04,-1.43173,0.00027,0.28573,0.083,0.71905,0.70638,4.14936,0.70628,0.70636,0.70619,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.614696,0.295673,0.4117032,-0.003643262,0.0206256,-0.005295835,52.5,52,3.6,0.30045,0.41778,0.00075,0.02439,7e-05,0.11538,0.00674,0.05837,0.00021,-1.48953,3e-04,0.30016,0.0829,0.71917,0.70646,4.36311,0.70624,0.70635,0.70614,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.611234,0.295313,0.4114715,-0.003834874,0.0207301,-0.005184499,52.7,54,3.6,0.30009,0.41755,0.00056,0.02449,0.00018,0.11543,0.00677,0.05866,0.00015,-1.47204,0.00022,0.29987,0.0829,0.71871,0.70624,4.35924,0.70621,0.70631,0.70611,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.553582,0.2906891,0.4042533,-0.003764091,0.02032303,-0.005076746,52.9,56,3.6,0.29547,0.41033,0.00063,0.02409,0.00029,0.11527,0.00677,0.0587,0.00018,-1.53177,0.00025,0.29522,0.08293,0.72008,0.70618,4.28931,0.70619,0.70628,0.7061,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.467274,0.2830494,0.3944643,-0.003817793,0.01973461,-0.005365417,53.1,58,3.5,0.28783,0.40054,0.00057,0.0235,0,0.11532,0.00676,0.05866,0.00017,-1.51439,0.00023,0.2876,0.0828,0.71861,0.70603,4.18501,0.7062,0.70631,0.7061,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.631385,0.297179,0.4141611,-0.003887443,0.02082146,-0.005181184,53.3,60,3.6,0.30196,0.42024,5e-04,0.02458,0.00018,0.11553,0.00676,0.0585,0.00014,-1.43436,2e-04,0.30176,0.08296,0.71855,0.70615,4.38406,0.70621,0.70632,0.7061,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.473015,0.283415,0.394886,-0.003774642,0.0196664,-0.005103136,53.5,62,3.5,0.2882,0.40096,0.00062,0.02343,0.00026,0.11525,0.00673,0.05843,0.00018,-1.54048,0.00025,0.28795,0.08277,0.71876,0.70598,4.19145,0.70623,0.70636,0.7061,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.404742,0.2781208,0.3873582,-0.004352289,0.01921899,-0.005309156,53.7,64,3.4,0.2829,0.39343,4e-05,0.02298,6e-05,0.11535,0.00674,0.05841,1e-05,-1.50278,2e-05,0.28289,0.08294,0.71906,0.70611,4.11014,0.70629,0.70646,0.70611,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.137834,0.2556006,0.3555475,-0.003801584,0.01748767,-0.005368469,53.9,66,3.1,0.26038,0.36162,0.00059,0.02125,0,0.11502,0.00676,0.05876,0.00019,-1.62578,0.00024,0.26015,0.08275,0.72004,0.70612,3.78695,0.70635,0.70654,0.70615,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.216979,0.2627827,0.3662228,-0.003857323,0.01797655,-0.005225728,54.1,68,3.2,0.26756,0.3723,0.00054,0.02174,0.00014,0.11551,0.00674,0.05839,0.00017,-1.44161,0.00021,0.26735,0.08295,0.71868,0.7064,3.88446,0.70639,0.70658,0.7062,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.211544,0.2621108,0.3651727,-0.004112219,0.01766668,-0.005163955,54.3,70,3.2,0.26689,0.37125,0.00028,0.02143,2e-04,0.11538,0.00666,0.05772,9e-05,-1.4911,0.00011,0.26678,0.08291,0.7189,0.70644,3.8771,0.70642,0.7066,0.70624,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.17763,0.2595025,0.3612115,-0.004040013,0.01758281,-0.00527268,54.5,72,3.2,0.26428,0.36729,0.00035,0.02134,9e-05,0.11536,0.0067,0.05811,0.00011,-1.49681,0.00014,0.26414,0.08297,0.71956,0.70665,3.8365,0.70646,0.70661,0.70631,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.292154,0.269046,0.37453,-0.004030938,0.01846093,-0.005439948,54.7,74,3.3,0.27383,0.38061,0.00036,0.02222,-8e-05,0.1154,0.00674,0.05839,0.00011,-1.48463,0.00014,0.27368,0.08298,0.71945,0.70683,3.97476,0.70646,0.70661,0.70631,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.234552,0.2643354,0.3675194,-0.003739759,0.01808427,-0.005163434,54.9,76,3.2,0.26912,0.3736,0.00065,0.02185,2e-04,0.11528,0.00674,0.05848,2e-04,-1.52697,0.00026,0.26886,0.08296,0.72034,0.70676,3.90494,0.70647,0.70661,0.70632,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.35866,0.2747891,0.3824769,-0.004001646,0.01890085,-0.005350037,55.1,78,3.4,0.27957,0.38855,0.00039,0.02266,1e-05,0.11548,0.00674,0.05833,0.00012,-1.45411,0.00016,0.27942,0.08304,0.71952,0.70647,4.05539,0.70647,0.70662,0.70632,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.461989,0.2826654,0.3937399,-0.003999281,0.01938399,-0.005168519,55.3,80,3.5,0.28745,0.39982,0.00039,0.02315,2e-04,0.11528,0.00667,0.05789,0.00011,-1.5269,0.00016,0.28729,0.08284,0.71895,0.7065,4.17834,0.70648,0.70663,0.70633,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.728382,0.3045107,0.4243207,-0.003784157,0.02116144,-0.005406132,55.7,84,3.7,0.30929,0.4304,0.00061,0.02492,-4e-05,0.11525,0.00667,0.05791,0.00016,-1.54007,0.00024,0.30905,0.08276,0.71862,0.70637,4.49885,0.70648,0.70663,0.70633,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.945974,0.3234017,0.4501099,-0.004042844,0.02278069,-0.005074796,55.9,86,4,0.32818,0.45619,0.00035,0.02654,0.00029,0.11543,0.00672,0.05818,9e-05,-1.47209,0.00014,0.32804,0.08301,0.71941,0.70608,4.76284,0.70646,0.7066,0.70633,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",4.091745,0.335404,0.4672029,-0.0038482,0.0238821,-0.005153973,56.1,88,4.1,0.34019,0.47328,0.00054,0.02764,0.00021,0.11549,0.00675,0.05841,0.00013,-1.44756,0.00022,0.33997,0.08296,0.71878,0.70619,4.93873,0.70644,0.70655,0.70632,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.892365,0.3179421,0.4426366,-0.003973953,0.02218776,-0.005443048,56.3,90,3.9,0.32272,0.44871,0.00042,0.02595,-8e-05,0.1151,0.00666,0.05783,0.00011,-1.5966,0.00017,0.32256,0.08274,0.71922,0.70646,4.69568,0.70642,0.70654,0.70631,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",4.024405,0.3297898,0.4593563,-0.003985132,0.02320954,-0.004917878,56.5,92,4,0.33457,0.46543,0.00041,0.02697,0.00045,0.11548,0.00669,0.05795,1e-04,-1.45403,0.00016,0.33441,0.08297,0.71884,0.70653,4.85731,0.70638,0.70652,0.70624,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",4.299664,0.3528225,0.4913542,-0.003969416,0.02504619,-0.00539132,56.7,94,4.3,0.3576,0.49743,0.00042,0.02881,-3e-05,0.11553,0.00669,0.05791,1e-04,-1.4355,0.00017,0.35744,0.08301,0.7189,0.70662,5.18943,0.70634,0.7065,0.70618,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",4.475222,0.3674361,0.5109383,-0.004062877,0.02607059,-0.005116133,56.9,96,4.5,0.37222,0.51701,0.00033,0.02983,0.00025,0.11537,0.00666,0.0577,7e-05,-1.4942,0.00013,0.37209,0.08303,0.71994,0.70667,5.40025,0.70635,0.70651,0.7062,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",4.666233,0.3833378,0.5335079,-0.003741829,0.0276524,-0.005187509,57.1,98,4.7,0.38812,0.53958,0.00065,0.03141,0.00018,0.11549,0.00672,0.05822,0.00014,-1.45122,0.00026,0.38786,0.08301,0.71929,0.7065,5.63119,0.70637,0.70652,0.70622,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",4.333872,0.3545026,0.4933698,-0.004097992,0.0251726,-0.005120759,57.3,100,4.3,0.35928,0.49945,0.00029,0.02893,0.00024,0.11508,0.00667,0.05793,7e-05,-1.60395,0.00012,0.35917,0.08276,0.71937,0.70634,5.22751,0.70636,0.70651,0.70621,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",4.168191,0.3410343,0.4751011,-0.003886238,0.02404516,-0.00535572,57.5,102,4.2,0.34582,0.48118,0.00051,0.02781,1e-05,0.11527,0.00666,0.05779,0.00012,-1.53169,2e-04,0.34561,0.0828,0.71869,0.70602,5.02888,0.70634,0.70648,0.7062,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.91083,0.3194148,0.4443997,-0.004074319,0.02224406,-0.005278192,57.7,104,3.9,0.3242,0.45048,0.00032,0.02601,9e-05,0.11501,0.00664,0.05773,8e-05,-1.63159,0.00013,0.32407,0.08274,0.71967,0.70598,4.71748,0.70632,0.70645,0.70619,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",3.981679,0.325931,0.4543497,-0.003843244,0.02271103,-0.00503942,57.9,106,4,0.33071,0.46043,0.00055,0.02647,0.00032,0.11546,0.00664,0.0575,0.00014,-1.4609,0.00022,0.33049,0.08288,0.71828,0.70623,4.80517,0.7063,0.7064,0.70619,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",4.043679,0.3312652,0.4608984,-0.003829867,0.02346378,-0.005262841,58.1,108,4,0.33605,0.46697,0.00056,0.02723,1e-04,0.11531,0.00672,0.0583,0.00014,-1.51771,0.00022,0.33582,0.08292,0.71963,0.70631,4.8798,0.70629,0.70639,0.70619,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",4.126811,0.3384784,0.4710044,-0.004114278,0.02375467,-0.005554966,58.3,110,4.1,0.34326,0.47708,0.00028,0.02752,-0.00019,0.11543,0.00666,0.05768,7e-05,-1.47022,0.00011,0.34315,0.08303,0.7195,0.70637,4.98065,0.7063,0.7064,0.70619,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",4.14874,0.3397207,0.4731729,-0.003922748,0.02382808,-0.004965334,58.5,112,4.2,0.3445,0.47925,0.00047,0.02759,4e-04,0.11535,0.00664,0.05757,0.00011,-1.50317,0.00019,0.34432,0.08287,0.71884,0.70638,5.00599,0.70634,0.70643,0.70625,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",4.237781,0.347268,0.4833741,-0.003679001,0.0246689,-0.005253519,58.7,114,4.2,0.35205,0.48945,0.00071,0.02843,0.00011,0.11533,0.0067,0.05809,0.00017,-1.50934,0.00028,0.35177,0.08289,0.71928,0.70639,5.11352,0.70639,0.70644,0.70634,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",4.219814,0.3454657,0.481438,-0.004032323,0.02442914,-0.005133478,58.9,116,4.2,0.35025,0.48751,0.00036,0.02819,0.00023,0.11536,0.00667,0.05783,9e-05,-1.49719,0.00014,0.3501,0.08285,0.71843,0.70645,5.09172,0.70638,0.70645,0.70631,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",4.30147,0.3526352,0.4905863,-0.003867507,0.02481138,-0.00514343,59.1,118,4.3,0.35742,0.49666,0.00052,0.02857,0.00022,0.1153,0.00663,0.05753,0.00012,-1.52101,0.00021,0.35721,0.08293,0.71964,0.70643,5.19001,0.70635,0.70645,0.70626,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",4.314559,0.354116,0.4924798,-0.00419905,0.02497313,-0.005288311,59.3,120,4.3,0.3589,0.49856,0.00019,0.02874,8e-05,0.11539,0.00665,0.05764,4e-05,-1.48744,8e-05,0.35882,0.08305,0.71987,0.70642,5.20677,0.70635,0.70644,0.70625,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
"Yolo_bypass_2015_DS_01_A5",NA,NA,"IsoFish",2017-07-07,NA,"No","none",4.213976,0.3449301,0.4805005,-0.004158329,0.02425469,-0.005426798,59.5,122,4.2,0.34971,0.48658,0.00023,0.02802,-6e-05,0.1153,0.00664,0.05758,6e-05,-1.52081,9e-05,0.34962,0.08285,0.71872,0.70647,5.08428,0.70635,0.70645,0.70626,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,0.975,516
